Date,Fight Link,Event Link,Fight Number,Round,Fighter 1,Fighter 2,Fighter 1 Link,Fighter 2 Link,Fighter 1 TD,Fighter 2 TD,Fighter 1 Sub Att,Fighter 2 Sub Att,Fighter 1 Rev,Fighter 2 Rev,Fighter 1 Ctrl,Fighter 2 Ctrl,Fighter 1 KD,Fighter 2 KD,Fighter 1 Total SS,Fighter 2 Total SS,Fighter 1 Head SS,Fighter 2 Head SS,Fighter 1 Body SS,Fighter 2 Body SS,Fighter 1 Leg SS,Fighter 2 Leg SS,Fighter 1 Distance SS,Fighter 2 Distance SS,Fighter 1 Clinch SS,Fighter 2 Clinch SS,Fighter 1 Ground SS,Fighter 2 Ground SS
2024-02-10,http://ufcstats.com/fight-details/406f2aacd1d1faf9,http://ufcstats.com/event-details/eaea0fc7b76525a8,14,1,Jack Hermansson,Joe Pyfer,http://ufcstats.com/fighter-details/0a1942069c9ad6b6,http://ufcstats.com/fighter-details/c1085e1701b13eca,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,16 of 38,24 of 58,3 of 21,11 of 41,8 of 9,9 of 10,5 of 8,4 of 7,16 of 38,24 of 58,0 of 0,0 of 0,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/406f2aacd1d1faf9,http://ufcstats.com/event-details/eaea0fc7b76525a8,14,2,Jack Hermansson,Joe Pyfer,http://ufcstats.com/fighter-details/0a1942069c9ad6b6,http://ufcstats.com/fighter-details/c1085e1701b13eca,0 of 1,0 of 0,0,0,0,0,0:07,0:00,0,0,19 of 38,22 of 60,11 of 28,11 of 45,1 of 3,9 of 10,7 of 7,2 of 5,19 of 38,22 of 60,0 of 0,0 of 0,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/406f2aacd1d1faf9,http://ufcstats.com/event-details/eaea0fc7b76525a8,14,3,Jack Hermansson,Joe Pyfer,http://ufcstats.com/fighter-details/0a1942069c9ad6b6,http://ufcstats.com/fighter-details/c1085e1701b13eca,0 of 0,0 of 3,0,0,0,0,0:00,0:00,0,0,37 of 69,20 of 65,25 of 54,12 of 54,4 of 7,4 of 7,8 of 8,4 of 4,33 of 64,20 of 65,4 of 5,0 of 0,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/406f2aacd1d1faf9,http://ufcstats.com/event-details/eaea0fc7b76525a8,14,4,Jack Hermansson,Joe Pyfer,http://ufcstats.com/fighter-details/0a1942069c9ad6b6,http://ufcstats.com/fighter-details/c1085e1701b13eca,0 of 0,0 of 3,0,0,0,0,0:00,0:50,0,0,33 of 57,22 of 46,21 of 41,19 of 39,2 of 3,2 of 4,10 of 13,1 of 3,32 of 56,22 of 46,1 of 1,0 of 0,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/406f2aacd1d1faf9,http://ufcstats.com/event-details/eaea0fc7b76525a8,14,5,Jack Hermansson,Joe Pyfer,http://ufcstats.com/fighter-details/0a1942069c9ad6b6,http://ufcstats.com/fighter-details/c1085e1701b13eca,1 of 1,0 of 0,0,0,0,0,3:01,0:00,0,0,16 of 33,4 of 21,14 of 30,3 of 17,0 of 1,1 of 3,2 of 2,0 of 1,11 of 23,4 of 21,0 of 0,0 of 0,5 of 10,0 of 0
2024-02-10,http://ufcstats.com/fight-details/25259e230be9cdc9,http://ufcstats.com/event-details/eaea0fc7b76525a8,13,1,Dan Ige,Andre Fili,http://ufcstats.com/fighter-details/82a5152216251682,http://ufcstats.com/fighter-details/8fd808923cffff82,0 of 0,0 of 0,0,0,0,0,0:01,0:00,1,0,11 of 19,8 of 33,4 of 11,7 of 28,2 of 3,1 of 5,5 of 5,0 of 0,10 of 18,8 of 33,0 of 0,0 of 0,1 of 1,0 of 0
2024-02-10,http://ufcstats.com/fight-details/17050a7b673dc49d,http://ufcstats.com/event-details/eaea0fc7b76525a8,12,1,Robert Bryczek,Ihor Potieria,http://ufcstats.com/fighter-details/f96856f9d69fd7e4,http://ufcstats.com/fighter-details/260bd4cef10b033f,0 of 0,0 of 1,0,0,0,0,0:00,0:59,0,0,12 of 35,14 of 41,7 of 26,5 of 26,5 of 9,1 of 5,0 of 0,8 of 10,12 of 34,12 of 35,0 of 1,2 of 6,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/17050a7b673dc49d,http://ufcstats.com/event-details/eaea0fc7b76525a8,12,2,Robert Bryczek,Ihor Potieria,http://ufcstats.com/fighter-details/f96856f9d69fd7e4,http://ufcstats.com/fighter-details/260bd4cef10b033f,0 of 0,0 of 2,0,0,0,0,0:00,0:00,0,0,12 of 56,28 of 62,6 of 41,20 of 51,3 of 10,3 of 6,3 of 5,5 of 5,12 of 56,28 of 62,0 of 0,0 of 0,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/17050a7b673dc49d,http://ufcstats.com/event-details/eaea0fc7b76525a8,12,3,Robert Bryczek,Ihor Potieria,http://ufcstats.com/fighter-details/f96856f9d69fd7e4,http://ufcstats.com/fighter-details/260bd4cef10b033f,0 of 0,0 of 1,0,0,0,0,0:30,1:38,0,1,8 of 42,25 of 65,6 of 36,22 of 62,2 of 5,1 of 1,0 of 1,2 of 2,6 of 37,21 of 59,2 of 5,4 of 6,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/e7938bac3ec8b442,http://ufcstats.com/event-details/eaea0fc7b76525a8,11,1,Brad Tavares,Gregory Rodrigues,http://ufcstats.com/fighter-details/0c6d9ea8306c029e,http://ufcstats.com/fighter-details/d1c65d2cf2925ddd,0 of 0,1 of 3,0,0,0,0,0:00,1:56,0,0,14 of 30,25 of 49,10 of 24,19 of 41,1 of 3,4 of 5,3 of 3,2 of 3,14 of 30,20 of 43,0 of 0,5 of 6,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/e7938bac3ec8b442,http://ufcstats.com/event-details/eaea0fc7b76525a8,11,2,Brad Tavares,Gregory Rodrigues,http://ufcstats.com/fighter-details/0c6d9ea8306c029e,http://ufcstats.com/fighter-details/d1c65d2cf2925ddd,0 of 0,1 of 3,0,0,0,0,0:00,1:22,0,0,18 of 39,22 of 40,14 of 32,13 of 30,2 of 5,3 of 3,2 of 2,6 of 7,17 of 38,20 of 37,1 of 1,2 of 3,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/e7938bac3ec8b442,http://ufcstats.com/event-details/eaea0fc7b76525a8,11,3,Brad Tavares,Gregory Rodrigues,http://ufcstats.com/fighter-details/0c6d9ea8306c029e,http://ufcstats.com/fighter-details/d1c65d2cf2925ddd,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,5 of 15,24 of 34,4 of 14,21 of 31,1 of 1,1 of 1,0 of 0,2 of 2,5 of 15,24 of 34,0 of 0,0 of 0,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/5304956aada097e8,http://ufcstats.com/event-details/eaea0fc7b76525a8,10,1,Michael Johnson,Darrius Flowers,http://ufcstats.com/fighter-details/511e82663651438d,http://ufcstats.com/fighter-details/65db4065e2bc107d,1 of 2,0 of 1,0,0,0,0,0:06,0:00,0,0,32 of 60,20 of 36,7 of 23,1 of 9,17 of 27,6 of 8,8 of 10,13 of 19,32 of 60,20 of 36,0 of 0,0 of 0,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/5304956aada097e8,http://ufcstats.com/event-details/eaea0fc7b76525a8,10,2,Michael Johnson,Darrius Flowers,http://ufcstats.com/fighter-details/511e82663651438d,http://ufcstats.com/fighter-details/65db4065e2bc107d,2 of 4,0 of 1,0,0,0,0,2:12,0:05,0,0,27 of 46,7 of 20,8 of 20,4 of 16,19 of 25,2 of 2,0 of 1,1 of 2,25 of 44,7 of 20,0 of 0,0 of 0,2 of 2,0 of 0
2024-02-10,http://ufcstats.com/fight-details/5304956aada097e8,http://ufcstats.com/event-details/eaea0fc7b76525a8,10,3,Michael Johnson,Darrius Flowers,http://ufcstats.com/fighter-details/511e82663651438d,http://ufcstats.com/fighter-details/65db4065e2bc107d,1 of 2,0 of 0,0,0,0,0,3:44,0:38,0,0,2 of 6,6 of 8,1 of 4,5 of 6,0 of 0,1 of 2,1 of 2,0 of 0,1 of 5,2 of 4,0 of 0,1 of 1,1 of 1,3 of 3
2024-02-10,http://ufcstats.com/fight-details/9d8473ae274ed625,http://ufcstats.com/event-details/eaea0fc7b76525a8,9,1,Rodolfo Vieira,Armen Petrosyan,http://ufcstats.com/fighter-details/260e9e0d4954aea6,http://ufcstats.com/fighter-details/369ea36e450ae62a,3 of 3,0 of 0,1,0,0,0,2:46,0:00,0,0,6 of 11,9 of 20,4 of 6,1 of 10,0 of 2,1 of 3,2 of 3,7 of 7,6 of 11,9 of 20,0 of 0,0 of 0,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/246fef4b19c3a7ed,http://ufcstats.com/event-details/eaea0fc7b76525a8,8,1,Trevin Giles,Carlos Prates,http://ufcstats.com/fighter-details/b27a1fcb56a3035a,http://ufcstats.com/fighter-details/7ee0fd831c0fe7c3,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,35 of 55,24 of 44,10 of 22,2 of 12,0 of 0,9 of 13,25 of 33,13 of 19,35 of 55,24 of 44,0 of 0,0 of 0,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/246fef4b19c3a7ed,http://ufcstats.com/event-details/eaea0fc7b76525a8,8,2,Trevin Giles,Carlos Prates,http://ufcstats.com/fighter-details/b27a1fcb56a3035a,http://ufcstats.com/fighter-details/7ee0fd831c0fe7c3,0 of 2,0 of 0,0,0,0,0,1:28,0:01,0,1,33 of 47,13 of 28,15 of 29,1 of 12,2 of 2,9 of 13,16 of 16,3 of 3,32 of 45,13 of 28,1 of 2,0 of 0,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/edf46d6962be7e8d,http://ufcstats.com/event-details/eaea0fc7b76525a8,7,1,Bolaji Oki,Timmy Cuamba,http://ufcstats.com/fighter-details/4bdedbdeedff7d1d,http://ufcstats.com/fighter-details/0e46690e55a8df75,1 of 1,0 of 0,0,0,0,0,0:10,0:00,0,0,29 of 61,9 of 43,24 of 55,5 of 30,1 of 1,1 of 3,4 of 5,3 of 10,28 of 56,9 of 43,0 of 2,0 of 0,1 of 3,0 of 0
2024-02-10,http://ufcstats.com/fight-details/edf46d6962be7e8d,http://ufcstats.com/event-details/eaea0fc7b76525a8,7,2,Bolaji Oki,Timmy Cuamba,http://ufcstats.com/fighter-details/4bdedbdeedff7d1d,http://ufcstats.com/fighter-details/0e46690e55a8df75,0 of 0,1 of 4,0,0,0,0,1:19,1:55,0,0,10 of 25,11 of 21,10 of 24,9 of 15,0 of 1,1 of 4,0 of 0,1 of 2,10 of 25,5 of 14,0 of 0,4 of 5,0 of 0,2 of 2
2024-02-10,http://ufcstats.com/fight-details/edf46d6962be7e8d,http://ufcstats.com/event-details/eaea0fc7b76525a8,7,3,Bolaji Oki,Timmy Cuamba,http://ufcstats.com/fighter-details/4bdedbdeedff7d1d,http://ufcstats.com/fighter-details/0e46690e55a8df75,0 of 0,0 of 2,0,0,0,0,0:20,0:00,0,0,21 of 66,13 of 30,17 of 60,6 of 22,4 of 6,6 of 7,0 of 0,1 of 1,20 of 64,12 of 29,1 of 2,1 of 1,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/c3986c1a56a6e94d,http://ufcstats.com/event-details/eaea0fc7b76525a8,6,1,Loma Lookboonmee,Bruna Brasil,http://ufcstats.com/fighter-details/4e30e4250cb08b61,http://ufcstats.com/fighter-details/7138a15258dabf20,1 of 1,0 of 1,0,0,0,0,0:26,0:25,0,0,15 of 34,8 of 20,2 of 16,1 of 9,8 of 10,4 of 8,5 of 8,3 of 3,13 of 31,5 of 17,2 of 3,3 of 3,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/c3986c1a56a6e94d,http://ufcstats.com/event-details/eaea0fc7b76525a8,6,2,Loma Lookboonmee,Bruna Brasil,http://ufcstats.com/fighter-details/4e30e4250cb08b61,http://ufcstats.com/fighter-details/7138a15258dabf20,0 of 0,0 of 0,0,0,0,0,0:00,0:19,0,0,25 of 50,12 of 30,9 of 26,6 of 23,10 of 15,4 of 4,6 of 9,2 of 3,23 of 48,11 of 28,2 of 2,1 of 2,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/c3986c1a56a6e94d,http://ufcstats.com/event-details/eaea0fc7b76525a8,6,3,Loma Lookboonmee,Bruna Brasil,http://ufcstats.com/fighter-details/4e30e4250cb08b61,http://ufcstats.com/fighter-details/7138a15258dabf20,0 of 1,1 of 1,0,0,0,0,0:29,1:45,0,0,18 of 28,8 of 13,4 of 10,2 of 7,11 of 13,4 of 4,3 of 5,2 of 2,11 of 19,6 of 10,7 of 9,2 of 3,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/dbfd7616dec2b6d5,http://ufcstats.com/event-details/eaea0fc7b76525a8,5,1,Devin Clark,Marcin Prachnio,http://ufcstats.com/fighter-details/cc7040fe76f0ef91,http://ufcstats.com/fighter-details/6370c1c1e12723d5,0 of 1,0 of 0,0,0,0,0,0:14,0:04,0,0,11 of 29,23 of 47,7 of 24,8 of 28,2 of 3,7 of 9,2 of 2,8 of 10,11 of 28,21 of 42,0 of 1,2 of 5,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/dbfd7616dec2b6d5,http://ufcstats.com/event-details/eaea0fc7b76525a8,5,2,Devin Clark,Marcin Prachnio,http://ufcstats.com/fighter-details/cc7040fe76f0ef91,http://ufcstats.com/fighter-details/6370c1c1e12723d5,0 of 1,0 of 0,0,0,0,0,0:00,0:08,0,0,19 of 36,30 of 60,13 of 29,9 of 33,5 of 6,9 of 15,1 of 1,12 of 12,17 of 34,26 of 52,2 of 2,4 of 8,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/dbfd7616dec2b6d5,http://ufcstats.com/event-details/eaea0fc7b76525a8,5,3,Devin Clark,Marcin Prachnio,http://ufcstats.com/fighter-details/cc7040fe76f0ef91,http://ufcstats.com/fighter-details/6370c1c1e12723d5,0 of 0,1 of 1,0,0,0,0,0:00,0:32,0,0,23 of 62,48 of 82,16 of 53,25 of 52,6 of 7,21 of 27,1 of 2,2 of 3,21 of 58,31 of 62,2 of 4,17 of 20,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/08f7a60bd84a6b3c,http://ufcstats.com/event-details/eaea0fc7b76525a8,4,1,Max Griffin,Jeremiah Wells,http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d,http://ufcstats.com/fighter-details/d66a46de8d705353,1 of 1,1 of 2,0,0,0,0,0:10,0:44,0,0,6 of 18,7 of 26,5 of 17,7 of 24,1 of 1,0 of 1,0 of 0,0 of 1,6 of 18,7 of 25,0 of 0,0 of 1,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/08f7a60bd84a6b3c,http://ufcstats.com/event-details/eaea0fc7b76525a8,4,2,Max Griffin,Jeremiah Wells,http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d,http://ufcstats.com/fighter-details/d66a46de8d705353,0 of 0,0 of 0,0,0,0,0,0:14,0:56,0,0,10 of 16,17 of 36,8 of 14,13 of 30,2 of 2,4 of 5,0 of 0,0 of 1,8 of 14,17 of 36,2 of 2,0 of 0,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/08f7a60bd84a6b3c,http://ufcstats.com/event-details/eaea0fc7b76525a8,4,3,Max Griffin,Jeremiah Wells,http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d,http://ufcstats.com/fighter-details/d66a46de8d705353,0 of 1,0 of 0,0,0,0,0,1:16,0:00,0,0,10 of 19,8 of 24,8 of 17,7 of 22,1 of 1,1 of 1,1 of 1,0 of 1,10 of 19,8 of 24,0 of 0,0 of 0,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/ad26bf55ff201f4f,http://ufcstats.com/event-details/eaea0fc7b76525a8,3,1,Zac Pauga,Bogdan Guskov,http://ufcstats.com/fighter-details/56f7d7ee06be4aab,http://ufcstats.com/fighter-details/ef5dcb10d2bd4b0f,0 of 2,0 of 0,0,0,0,0,1:04,0:04,0,1,17 of 26,10 of 29,7 of 13,10 of 29,2 of 5,0 of 0,8 of 8,0 of 0,14 of 22,10 of 29,3 of 4,0 of 0,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/478a637045ad49fb,http://ufcstats.com/event-details/eaea0fc7b76525a8,2,1,Fernie Garcia,Hyder Amil,http://ufcstats.com/fighter-details/9e92e1ca498d7244,http://ufcstats.com/fighter-details/41cc71cbf210e0fe,0 of 0,1 of 3,0,2,1,1,0:56,2:20,0,1,11 of 26,39 of 64,10 of 25,29 of 51,0 of 0,7 of 10,1 of 1,3 of 3,10 of 25,18 of 31,1 of 1,3 of 7,0 of 0,18 of 26
2024-02-10,http://ufcstats.com/fight-details/478a637045ad49fb,http://ufcstats.com/event-details/eaea0fc7b76525a8,2,2,Fernie Garcia,Hyder Amil,http://ufcstats.com/fighter-details/9e92e1ca498d7244,http://ufcstats.com/fighter-details/41cc71cbf210e0fe,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,15 of 53,40 of 80,12 of 50,31 of 70,3 of 3,7 of 7,0 of 0,2 of 3,15 of 53,40 of 78,0 of 0,0 of 2,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/6cd542650d886c22,http://ufcstats.com/event-details/eaea0fc7b76525a8,1,1,Daniel Marcos,Aoriqileng,http://ufcstats.com/fighter-details/850266b3dc4e506e,http://ufcstats.com/fighter-details/7d420039bbfe7c1a,0 of 0,0 of 0,0,0,0,0,0:00,0:16,0,0,36 of 63,22 of 54,20 of 41,13 of 41,6 of 9,5 of 6,10 of 13,4 of 7,33 of 60,22 of 54,3 of 3,0 of 0,0 of 0,0 of 0
2024-02-10,http://ufcstats.com/fight-details/6cd542650d886c22,http://ufcstats.com/event-details/eaea0fc7b76525a8,1,2,Daniel Marcos,Aoriqileng,http://ufcstats.com/fighter-details/850266b3dc4e506e,http://ufcstats.com/fighter-details/7d420039bbfe7c1a,0 of 0,0 of 0,0,0,0,0,0:28,0:22,0,0,45 of 63,23 of 41,30 of 43,13 of 30,6 of 10,5 of 6,9 of 10,5 of 5,36 of 53,21 of 39,2 of 3,2 of 2,7 of 7,0 of 0
2024-02-03,http://ufcstats.com/fight-details/767ceb4a0cb43ade,http://ufcstats.com/event-details/cce79e827569f26e,13,1,Roman Dolidze,Nassourdine Imavov,http://ufcstats.com/fighter-details/327d5f279895110d,http://ufcstats.com/fighter-details/881bf86d4cba8578,0 of 1,0 of 0,0,1,0,0,1:28,1:10,0,1,8 of 33,51 of 75,1 of 20,35 of 54,3 of 3,9 of 13,4 of 10,7 of 8,7 of 32,18 of 31,1 of 1,5 of 6,0 of 0,28 of 38
2024-02-03,http://ufcstats.com/fight-details/767ceb4a0cb43ade,http://ufcstats.com/event-details/cce79e827569f26e,13,2,Roman Dolidze,Nassourdine Imavov,http://ufcstats.com/fighter-details/327d5f279895110d,http://ufcstats.com/fighter-details/881bf86d4cba8578,0 of 0,0 of 0,0,0,0,0,2:43,0:10,0,0,5 of 30,9 of 22,4 of 26,4 of 16,0 of 0,3 of 4,1 of 4,2 of 2,4 of 29,9 of 22,1 of 1,0 of 0,0 of 0,0 of 0
2024-02-03,http://ufcstats.com/fight-details/767ceb4a0cb43ade,http://ufcstats.com/event-details/cce79e827569f26e,13,3,Roman Dolidze,Nassourdine Imavov,http://ufcstats.com/fighter-details/327d5f279895110d,http://ufcstats.com/fighter-details/881bf86d4cba8578,0 of 0,0 of 0,0,0,0,0,2:17,0:31,0,0,8 of 29,20 of 33,4 of 22,9 of 18,1 of 2,7 of 10,3 of 5,4 of 5,8 of 25,16 of 29,0 of 4,4 of 4,0 of 0,0 of 0
2024-02-03,http://ufcstats.com/fight-details/767ceb4a0cb43ade,http://ufcstats.com/event-details/cce79e827569f26e,13,4,Roman Dolidze,Nassourdine Imavov,http://ufcstats.com/fighter-details/327d5f279895110d,http://ufcstats.com/fighter-details/881bf86d4cba8578,0 of 0,0 of 0,0,0,1,0,2:33,0:27,0,0,6 of 31,14 of 26,3 of 27,10 of 19,2 of 3,1 of 4,1 of 1,3 of 3,6 of 30,12 of 23,0 of 1,1 of 1,0 of 0,1 of 2
2024-02-03,http://ufcstats.com/fight-details/767ceb4a0cb43ade,http://ufcstats.com/event-details/cce79e827569f26e,13,5,Roman Dolidze,Nassourdine Imavov,http://ufcstats.com/fighter-details/327d5f279895110d,http://ufcstats.com/fighter-details/881bf86d4cba8578,0 of 3,0 of 0,0,0,0,0,1:10,1:34,0,0,7 of 29,18 of 33,2 of 18,13 of 25,2 of 5,4 of 7,3 of 6,1 of 1,7 of 29,12 of 24,0 of 0,3 of 5,0 of 0,3 of 4
2024-02-03,http://ufcstats.com/fight-details/733e675fd7c0052a,http://ufcstats.com/event-details/cce79e827569f26e,12,1,Renato Moicano,Drew Dober,http://ufcstats.com/fighter-details/b6452706b373eea1,http://ufcstats.com/fighter-details/519e4fe37ce9ff75,1 of 2,0 of 0,0,0,0,0,3:48,0:01,0,0,6 of 12,6 of 20,5 of 11,5 of 17,0 of 0,1 of 3,1 of 1,0 of 0,4 of 10,6 of 20,0 of 0,0 of 0,2 of 2,0 of 0
2024-02-03,http://ufcstats.com/fight-details/733e675fd7c0052a,http://ufcstats.com/event-details/cce79e827569f26e,12,2,Renato Moicano,Drew Dober,http://ufcstats.com/fighter-details/b6452706b373eea1,http://ufcstats.com/fighter-details/519e4fe37ce9ff75,2 of 3,1 of 1,0,0,0,0,3:19,1:01,0,0,2 of 5,6 of 13,1 of 4,5 of 12,1 of 1,1 of 1,0 of 0,0 of 0,0 of 2,2 of 6,1 of 2,1 of 1,1 of 1,3 of 6
2024-02-03,http://ufcstats.com/fight-details/733e675fd7c0052a,http://ufcstats.com/event-details/cce79e827569f26e,12,3,Renato Moicano,Drew Dober,http://ufcstats.com/fighter-details/b6452706b373eea1,http://ufcstats.com/fighter-details/519e4fe37ce9ff75,0 of 1,0 of 1,0,0,0,0,3:26,0:00,0,0,15 of 25,11 of 26,14 of 24,7 of 21,1 of 1,2 of 3,0 of 0,2 of 2,6 of 15,11 of 26,0 of 0,0 of 0,9 of 10,0 of 0
2024-02-03,http://ufcstats.com/fight-details/af6d56860ba4d259,http://ufcstats.com/event-details/cce79e827569f26e,11,1,Randy Brown,Muslim Salikhov,http://ufcstats.com/fighter-details/c6aee362c7a7d482,http://ufcstats.com/fighter-details/447f9858ae78f921,0 of 0,0 of 0,0,0,0,0,0:03,0:00,1,0,13 of 46,10 of 22,6 of 33,0 of 9,1 of 5,1 of 2,6 of 8,9 of 11,12 of 45,10 of 22,0 of 0,0 of 0,1 of 1,0 of 0
2024-02-03,http://ufcstats.com/fight-details/7b1882dc76786d77,http://ufcstats.com/event-details/cce79e827569f26e,10,1,Viviane Araujo,Natalia Silva,http://ufcstats.com/fighter-details/36541f1e6c5d4955,http://ufcstats.com/fighter-details/262d32ebda89efc4,1 of 4,0 of 1,0,0,0,0,3:31,0:00,0,0,8 of 15,8 of 32,6 of 13,5 of 26,0 of 0,2 of 5,2 of 2,1 of 1,7 of 14,8 of 32,1 of 1,0 of 0,0 of 0,0 of 0
2024-02-03,http://ufcstats.com/fight-details/7b1882dc76786d77,http://ufcstats.com/event-details/cce79e827569f26e,10,2,Viviane Araujo,Natalia Silva,http://ufcstats.com/fighter-details/36541f1e6c5d4955,http://ufcstats.com/fighter-details/262d32ebda89efc4,0 of 3,0 of 0,0,0,0,0,1:25,0:00,0,0,9 of 21,12 of 38,6 of 18,10 of 33,1 of 1,1 of 2,2 of 2,1 of 3,9 of 21,12 of 38,0 of 0,0 of 0,0 of 0,0 of 0
2024-02-03,http://ufcstats.com/fight-details/7b1882dc76786d77,http://ufcstats.com/event-details/cce79e827569f26e,10,3,Viviane Araujo,Natalia Silva,http://ufcstats.com/fighter-details/36541f1e6c5d4955,http://ufcstats.com/fighter-details/262d32ebda89efc4,0 of 2,0 of 0,0,0,0,0,1:05,0:00,0,0,9 of 31,18 of 58,8 of 27,9 of 44,0 of 2,5 of 9,1 of 2,4 of 5,9 of 31,18 of 58,0 of 0,0 of 0,0 of 0,0 of 0
2024-02-03,http://ufcstats.com/fight-details/415ea2520b7ba720,http://ufcstats.com/event-details/cce79e827569f26e,9,1,Aliaskhab Khizriev,Makhmud Muradov,http://ufcstats.com/fighter-details/7ab478c397cd68ef,http://ufcstats.com/fighter-details/ea7e5bc78d9de658,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,1 of 2,1 of 1,0 of 1,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0,1 of 2,1 of 1,0 of 0,0 of 0,0 of 0,0 of 0
2024-02-03,http://ufcstats.com/fight-details/330d86bfaa4155fe,http://ufcstats.com/event-details/cce79e827569f26e,8,1,Gilbert Urbina,Charles Radtke,http://ufcstats.com/fighter-details/b12fb759e02378de,http://ufcstats.com/fighter-details/feedf3053472fe56,0 of 1,0 of 0,0,0,0,0,0:05,0:08,0,2,16 of 38,30 of 47,4 of 17,23 of 40,6 of 10,0 of 0,6 of 11,7 of 7,16 of 38,27 of 43,0 of 0,0 of 0,0 of 0,3 of 4
2024-02-03,http://ufcstats.com/fight-details/d4ace70b3661ee6c,http://ufcstats.com/event-details/cce79e827569f26e,7,1,Molly McCann,Diana Belbita,http://ufcstats.com/fighter-details/51018a31ddf31eb2,http://ufcstats.com/fighter-details/d7e40dca3ae125be,2 of 2,0 of 0,1,0,0,0,1:08,0:00,0,0,42 of 91,29 of 77,27 of 71,9 of 46,14 of 19,13 of 23,1 of 1,7 of 8,34 of 76,24 of 72,2 of 4,5 of 5,6 of 11,0 of 0
2024-02-03,http://ufcstats.com/fight-details/ca7d61e167d7789c,http://ufcstats.com/event-details/cce79e827569f26e,6,1,Azat Maksum,Charles Johnson,http://ufcstats.com/fighter-details/7f1bf0c255ec8756,http://ufcstats.com/fighter-details/814e5233e2acf2ee,1 of 3,0 of 3,1,0,0,0,1:22,0:08,1,0,15 of 50,14 of 33,11 of 45,3 of 15,2 of 3,6 of 9,2 of 2,5 of 9,15 of 49,12 of 31,0 of 1,2 of 2,0 of 0,0 of 0
2024-02-03,http://ufcstats.com/fight-details/ca7d61e167d7789c,http://ufcstats.com/event-details/cce79e827569f26e,6,2,Azat Maksum,Charles Johnson,http://ufcstats.com/fighter-details/7f1bf0c255ec8756,http://ufcstats.com/fighter-details/814e5233e2acf2ee,0 of 1,1 of 2,0,1,1,0,0:27,0:28,0,0,9 of 51,23 of 43,5 of 43,10 of 22,2 of 5,3 of 6,2 of 3,10 of 15,8 of 50,20 of 39,1 of 1,3 of 4,0 of 0,0 of 0
2024-02-03,http://ufcstats.com/fight-details/ca7d61e167d7789c,http://ufcstats.com/event-details/cce79e827569f26e,6,3,Azat Maksum,Charles Johnson,http://ufcstats.com/fighter-details/7f1bf0c255ec8756,http://ufcstats.com/fighter-details/814e5233e2acf2ee,1 of 3,1 of 1,0,2,0,0,0:40,0:11,0,0,14 of 62,39 of 64,9 of 54,16 of 39,2 of 3,11 of 12,3 of 5,12 of 13,13 of 61,34 of 57,1 of 1,2 of 3,0 of 0,3 of 4
